buyer_id,first_name,last_name,email,phone,buyer_type,pre_approval_amount,registration_date
BYR-3500,Blake,Baker,reneeestes@example.com,203.664.8173,Individual,1466516.3,2019-09-13
BYR-3501,James,Trujillo,bowersbethany@example.org,783.709.7856x18697,Individual,,2022-03-15
BYR-3502,Latoya,Saunders,dawnmarquez@example.net,2272958355,Individual,1796281.25,2022-02-22
BYR-3503,Michael,Smith,douglasmichael@example.org,+1-586-872-0288x5754,Individual,1270691.87,2022-04-04
BYR-3504,Thomas,Jimenez,aavila@example.net,001-852-988-5948,Investor,248326.86,2019-01-21
BYR-3505,Bryan,Goodwin,lisa52@example.org,898.258.6246x46409,Individual,277404.58,2020-09-23
BYR-3506,Peter,Russell,rachelsolis@example.net,+1-598-934-5715x954,Individual,942245.15,2022-03-16
BYR-3507,Stephen,Vaughan,kingamanda@example.com,592-754-9072x38980,Individual,2017869.64,2019-07-01
BYR-3508,Brian,Welch,douglaschristina@example.net,+1-327-341-3074x2148,Individual,2088340.73,2024-05-03
BYR-3509,Terri,Mendez,griffinhaley@example.org,+1-808-567-7616x66199,Individual,1362929.45,2023-05-15
BYR-3510,Megan,Thomas,brownjohn@example.net,(847)882-6963x80699,Corporation,1089380.45,2021-07-30
BYR-3511,Shane,Wilson,hudsontiffany@example.net,(715)985-7022,Investor,305181.01,2019-10-23
BYR-3512,Michael,Smith,hernandezbrandon@example.org,747.876.4727x76376,Individual,1879390.17,2019-12-19
BYR-3513,Joshua,Lambert,rjohnson@example.org,565.395.6355,Corporation,367322.66,2019-11-16
BYR-3514,Virginia,Smith,markbentley@example.com,+1-846-932-6910x374,Investor,2584855.66,2019-01-23
BYR-3515,Brett,King,robinsonjoshua@example.com,+1-312-455-8110,Individual,147697.42,2021-02-08
BYR-3516,Robert,Adams,danielle79@example.org,851-675-8734,Investor,375482.6,2020-01-28
BYR-3517,Lisa,Shah,katrinatrevino@example.com,337.348.3130x8028,Individual,,2022-07-24
BYR-3518,Ashley,Gardner,lorettaboyle@example.net,+1-589-757-2135x1967,Individual,1484676.42,2021-12-06
BYR-3519,Michael,Sanders,nicholassmith@example.org,862.822.2668x260,Individual,2900419.39,2021-04-22
BYR-3520,Robert,Allen,muellercurtis@example.org,603.641.8028x48087,Investor,159723.97,2020-05-24
BYR-3521,Victor,Davis,lisa73@example.org,563-208-2390x10182,Individual,1277107.72,2022-10-02
BYR-3522,Sandra,Harvey,ronniebrown@example.com,8253370645,Individual,665320.85,2022-09-04
BYR-3523,Angel,Strong,,+1-671-636-1713x92827,Individual,1284471.87,2020-01-23
BYR-3524,Yolanda,Cuevas,dhoffman@example.org,+1-293-512-7288x028,Corporation,2106646.64,2021-04-03
BYR-3525,Paula,Walton,darrell94@example.net,(775)503-2868x3245,Individual,1155312.9,2023-02-01
BYR-3526,Brianna,Lucas,jsmith@example.org,482.624.8164x491,Investor,2902470.52,2021-11-10
BYR-3527,James,Carter,,001-726-783-9528x463,Individual,2852011.47,2022-12-30
BYR-3528,John,Smith,ubarrett@example.net,001-395-927-6654x05778,Individual,,2021-11-25
BYR-3529,Rebecca,Shea,lfoster@example.org,203.623.7345,Individual,922878.91,2019-03-01
BYR-3530,Catherine,Long,jesseball@example.net,+1-954-540-8643x058,Individual,2562355.33,2021-03-06
BYR-3531,Amanda,Gardner,bwatson@example.net,438.738.8760,Trust,1806604.53,2019-10-24
BYR-3532,Kelly,Daniels,rsloan@example.com,603.279.3850,Individual,,2023-05-24
BYR-3533,William,Luna,lesliehill@example.net,(823)661-1581,Trust,1167548.31,2020-02-01
BYR-3534,Brenda,Snow,taylorbrittany@example.com,(238)361-0075x32570,Individual,2474102.48,2019-10-26
BYR-3535,Brittany,Dougherty,stanley30@example.com,374-935-8898,Investor,572220.17,2020-08-06
BYR-3536,Todd,Wright,orobinson@example.org,001-872-986-1418,Individual,2590745.63,2021-01-06
BYR-3537,Mark,Gamble,elara@example.com,+1-410-449-6381x7118,Investor,1556006.27,2023-06-14
BYR-3538,Jennifer,Rowland,vincentorr@example.com,2252768412,Individual,2463440.05,2021-10-14
BYR-3539,Jamie,Garrison,qcarter@example.net,(250)420-3048,Individual,683931.19,2020-03-21
BYR-3540,Amanda,Lee,ikim@example.net,001-888-819-3615x033,Individual,,2021-09-04
BYR-3541,Maria,Barr,richard42@example.org,228.604.1574x8461,Investor,2393234.97,2019-07-13
BYR-3542,Bryan,Rose,daniel06@example.org,608.433.3504x79112,Investor,2141510.68,2020-08-22
BYR-3543,Kelsey,Boyle,emma36@example.org,(969)458-8457,Investor,2752668.33,2022-12-22
BYR-3544,Julia,Johnson,eric05@example.net,651.552.1148x82689,Individual,1779872.12,2023-10-13
BYR-3545,Teresa,Black,yking@example.org,935-587-6952,Individual,335855.81,2023-08-17
BYR-3546,Joseph,Leblanc,kathryn96@example.com,(549)630-6450x440,Individual,2026788.25,2020-08-11
BYR-3547,Stephen,Bailey,egibbs@example.org,(592)203-8133x72037,Individual,2195187.34,2022-05-02
BYR-3548,Michael,Walton,wchavez@example.net,001-591-999-1235x27961,Individual,2181310.7,2019-11-26
BYR-3549,Todd,Stone,smorton@example.org,001-548-330-2340x90450,Individual,2544900.36,2019-02-18
BYR-3550,Adam,Oneill,,+1-390-929-1838x0619,Individual,404442.06,2020-05-12
BYR-3551,Dave,Berger,nicholas57@example.net,+1-588-983-1569x12080,Trust,331294.04,2022-05-25
BYR-3552,Eric,Trevino,karen30@example.org,001-263-650-8097x151,Individual,1342632.52,2024-06-11
BYR-3553,Rodney,Thomas,walkerjacob@example.com,+1-465-906-6982,Individual,582834.78,2019-06-09
BYR-3554,Meghan,Fernandez,bobbycastro@example.com,977.287.8507,Individual,2894141.47,2023-07-10
BYR-3555,Brooke,Walker,ashleynicole@example.com,(940)487-1549,Individual,2178857.32,2021-06-14
BYR-3556,Kristine,Hoffman,rebecca03@example.net,+1-792-364-0825,Individual,,2021-08-05
BYR-3557,Antonio,Lopez,kelly16@example.com,388.388.7815,Investor,922512.67,2022-12-28
BYR-3558,Angela,Williams,peggywilliams@example.net,+1-779-803-3448x419,Individual,983504.1,2022-01-15
BYR-3559,Brenda,Arnold,stephaniepatterson@example.com,001-769-618-5403x189,Individual,1121774.72,2022-08-05
BYR-3560,Lisa,Hall,charlottejohnson@example.com,268-783-2597,Individual,1038503.27,2023-05-29
BYR-3561,Jennifer,Gilmore,walkermichelle@example.org,(660)921-9927x3209,Individual,1845254.61,2020-12-17
BYR-3562,Peter,Massey,andrewmooney@example.net,306.549.1675x25132,Trust,905925.59,2021-09-03
BYR-3563,Danielle,Arnold,lsanchez@example.net,(568)547-7786x95608,Trust,641832.19,2023-08-26
BYR-3564,Jeremy,Zimmerman,martinezcynthia@example.net,(769)337-2617x4729,Individual,1644875.96,2020-03-28
BYR-3565,Ruth,Mcdonald,dpugh@example.com,001-916-534-9301,Individual,2275283.28,2021-01-07
BYR-3566,Dustin,Gibbs,,663.476.6547x702,Trust,1850639.52,2023-09-18
BYR-3567,Andre,Clark,rmiller@example.com,(807)636-2961x656,Corporation,2135771.5,2021-07-14
BYR-3568,Jessica,Taylor,twatts@example.org,+1-268-686-5312x841,Corporation,1305350.08,2020-10-03
BYR-3569,Diana,King,tammy91@example.com,5472084242,Individual,2877484.08,2019-08-30
BYR-3570,Dustin,Sloan,williamsalison@example.net,666-224-4067x029,Individual,1985142.03,2019-10-15
BYR-3571,Patricia,Wade,littlekimberly@example.net,885.217.2141x751,Individual,2827436.03,2020-08-03
BYR-3572,Robert,Mora,tiffany24@example.org,(786)674-5375,Investor,2233854.16,2024-06-27
BYR-3573,Nicholas,Smith,melissa69@example.net,970-990-9825x47339,Individual,772716.86,2023-02-21
BYR-3574,Kimberly,Johnson,heather48@example.com,+1-734-678-5284,Individual,471146.01,2024-02-04
BYR-3575,Jason,Rush,michaelwaters@example.com,399-660-3111x97522,Individual,,2019-07-25
BYR-3576,Vicki,Cook,montesmelissa@example.net,504-579-4496x4550,Individual,2953546.28,2021-06-14
BYR-3577,Audrey,Benson,tyler59@example.org,785.380.1087,Investor,519683.46,2022-05-01
BYR-3578,Margaret,Curtis,elizabeth26@example.net,509-628-5445x8886,Individual,,2022-06-06
BYR-3579,Michael,Cordova,ebailey@example.net,709-398-2175x1563,Individual,1380648.86,2021-02-25
BYR-3580,Michael,Bender,charlesmorgan@example.com,(891)214-9528,Corporation,1245699.8,2022-07-23
BYR-3581,Keith,Riley,jennifer79@example.net,(325)282-8224x92105,Investor,2781103.92,2020-09-07
BYR-3582,Alyssa,Huber,zhunter@example.org,624.909.3966,Individual,1825216.93,2019-01-15
BYR-3583,Jacob,Clark,emilygomez@example.com,755-924-2351x10006,Investor,1429224.13,2020-10-30
BYR-3584,Donald,Moore,jenniferbender@example.org,+1-768-932-4676,Individual,,2020-04-27
BYR-3585,Ralph,Eaton,jonesnicholas@example.net,459.277.5588x4669,Investor,2780820.69,2021-09-29
BYR-3586,Andrew,Bradley,jenkinstina@example.com,942.552.2213,Individual,391237.45,2020-01-25
BYR-3587,Amy,Johnson,kennethbrown@example.com,588.272.1145x10159,Corporation,476286.91,2019-12-25
BYR-3588,Holly,Turner,loridavis@example.org,+1-943-404-7488x4213,Individual,518910.63,2021-08-01
BYR-3589,Mary,Moore,trogers@example.org,904-842-8896x925,Individual,,2023-07-03
BYR-3590,Kristen,Cunningham,phayes@example.org,001-481-729-6670x60020,Corporation,2240520.72,2021-11-05
BYR-3591,Kevin,Moore,jacksonjoel@example.net,(873)699-3802,Individual,2152475.75,2023-05-06
BYR-3592,Dylan,Wood,bauerjason@example.org,5989814284,Individual,,2022-01-07
BYR-3593,Morgan,Green,xbrady@example.net,532.348.8500,Investor,299696.95,2021-10-02
BYR-3594,Daniel,Harris,shannonjones@example.com,+1-259-684-1154x4441,Individual,2972403.14,2020-12-03
BYR-3595,Mark,Young,martinhughes@example.org,614.820.8291x906,Investor,,2024-03-22
BYR-3596,Timothy,Sanchez,larsonnicholas@example.org,897.383.3533,Individual,2979120.34,2022-04-20
BYR-3597,Anthony,Phillips,ilara@example.com,6009274722,Individual,2152045.83,2020-03-04
BYR-3598,Elijah,Leach,william71@example.net,539.832.6556x446,Individual,1132665.31,2020-12-20
BYR-3599,Cheryl,Koch,monica27@example.com,348.251.1644,Investor,1739396.69,2022-05-14
BYR-3600,Nicole,Chavez,angelicafrank@example.org,(854)601-2424,Investor,854105.18,2022-10-07
BYR-3601,Donald,Johnson,crystalconrad@example.org,279.887.6796x7476,Investor,2949424.03,2022-10-10
BYR-3602,Charles,Ellis,terryvanessa@example.com,001-540-594-5863x08722,Investor,2205248.68,2021-01-05
BYR-3603,Colleen,Snyder,yjennings@example.net,+1-935-847-5575x775,Investor,2357016.58,2023-07-21
BYR-3604,Jon,Cruz,albertmatthews@example.org,312-394-0399,Individual,1339593.33,2021-11-23
BYR-3605,Keith,Berry,desireehamilton@example.com,825.942.5408x67756,Individual,,2024-05-31
BYR-3606,Meghan,Beck,wharris@example.org,249-524-1937,Individual,2215008.91,2022-03-06
BYR-3607,Donald,Dominguez,elizabeth64@example.org,537-631-4395,Individual,,2024-01-11
BYR-3608,Ryan,Hoover,xfrost@example.net,259-671-3153x30607,Individual,1945399.53,2024-06-03
BYR-3609,Timothy,Smith,jessicasmith@example.org,(635)825-6713,Investor,513522.67,2019-08-12
BYR-3610,Stephen,Rogers,xfowler@example.com,001-792-695-9868x783,Corporation,2950885.49,2019-01-08
BYR-3611,Hannah,Castillo,carpenterkenneth@example.net,001-739-326-1913x855,Individual,,2019-09-08
BYR-3612,Michael,Hess,ipowers@example.org,001-486-975-0718x978,Individual,2589170.54,2019-02-17
BYR-3613,Shirley,Grimes,burtonnicholas@example.org,(660)886-8225x70153,Corporation,,2021-01-16
BYR-3614,Randy,Jennings,taylorjulie@example.org,962-430-4680x179,Investor,611190.82,2020-11-02
BYR-3615,Kimberly,Becker,sgreene@example.org,(886)581-1870,Individual,1563203.06,2021-11-05
BYR-3616,Michael,Booth,john14@example.net,+1-460-483-9634x2007,Individual,681661.22,2022-08-17
BYR-3617,Raven,Reese,deleoncory@example.net,001-598-207-5972x44045,Individual,1183699.24,2021-10-01
BYR-3618,David,Nguyen,tbryan@example.org,877-520-6344,Individual,1309212.15,2022-06-10
BYR-3619,Robert,Hayden,kelseylopez@example.net,+1-294-442-4391x774,Individual,,2021-04-27
BYR-3620,Tonya,Castillo,william66@example.org,927-296-0229x0119,Individual,2402474.07,2022-11-08
BYR-3621,Evelyn,Orozco,watsonanthony@example.com,+1-651-784-1052x6783,Investor,282826.11,2020-08-11
BYR-3622,Joseph,Ross,klinesarah@example.net,665-622-2260,Individual,980497.12,2021-03-21
BYR-3623,Margaret,Frazier,nicholas23@example.com,258.352.9101x157,Individual,,2022-06-27
BYR-3624,Andrew,Tran,gary95@example.org,691.932.8374x285,Individual,2879018.49,2020-06-21
BYR-3625,Jennifer,Smith,stuartgregory@example.net,858-510-9709,Corporation,2490686.28,2020-09-17
BYR-3626,Samantha,Larsen,,3832851909,Individual,1170126.05,2023-08-26
BYR-3627,Jessica,Collins,feliciamartin@example.net,5245962300,Individual,2800049.56,2024-04-02
BYR-3628,David,Green,hmorales@example.net,(830)537-8624,Investor,1120154.78,2022-04-25
BYR-3629,Jonathan,Bishop,sarah29@example.com,9557547043,Investor,2558169.48,2020-04-27
BYR-3630,Matthew,Massey,zdeleon@example.net,507.254.9222,Investor,1715683.24,2021-08-10
BYR-3631,Paul,Mcknight,ujohnson@example.net,833.543.2041,Trust,1133850.39,2022-12-07
BYR-3632,Harry,Brooks,rileyapril@example.com,+1-502-471-5136x6792,Corporation,2127959.93,2023-11-05
BYR-3633,Ronald,Robinson,armstrongjason@example.org,(567)257-6762x79759,Investor,1688727.25,2023-01-17
BYR-3634,Shawn,Rowland,carlsonkiara@example.org,8429915556,Individual,,2022-08-13
BYR-3635,Virginia,Campbell,michele88@example.com,001-947-515-5522x7747,Individual,2219888.68,2020-09-11
BYR-3636,Vicki,Marshall,jamie39@example.com,845-390-7250x1492,Individual,1992316.16,2024-06-10
BYR-3637,Robert,Jones,sbrown@example.net,(229)638-3601,Investor,,2020-09-23
BYR-3638,Daniel,Shaw,uyoung@example.org,331-774-3494,Individual,839177.11,2021-09-17
BYR-3639,Jacob,King,taylormaria@example.com,+1-777-760-3216x8624,Individual,2376098.99,2024-01-14
BYR-3640,Nathan,Thornton,gdavis@example.net,464.678.1226,Corporation,154377.47,2021-08-11
BYR-3641,Jessica,Thompson,bryan60@example.org,+1-808-716-7571,Individual,1639900.3,2022-02-12
BYR-3642,John,Davis,aaron04@example.com,(456)888-3966x163,Individual,894712.83,2019-04-21
BYR-3643,Brian,Smith,whitegail@example.org,541.862.1748x18248,Individual,2614582.61,2024-05-06
BYR-3644,Christina,Diaz,robertholder@example.net,811-884-7325x808,Corporation,,2022-09-25
BYR-3645,Amber,Dixon,gonzalezbrandon@example.com,(641)488-7545x680,Individual,1017428.47,2023-08-13
BYR-3646,Lisa,Proctor,hkoch@example.org,(396)272-0469x201,Corporation,2115537.23,2022-04-24
BYR-3647,Amber,Norris,rodrigueztimothy@example.net,5484925266,Investor,2238087.46,2019-05-15
BYR-3648,Alyssa,Cooper,matthew16@example.org,001-729-620-7453x3084,Corporation,1526603.92,2024-01-18
BYR-3649,Amber,Henry,timothy30@example.com,+1-832-796-8012,Investor,1691096.31,2023-05-30
BYR-3650,Amy,Mason,thomaskimberly@example.net,421-447-6216x26328,Individual,1244750.59,2023-08-05
BYR-3651,Jeff,Johnson,webbwendy@example.org,349.327.0234x202,Investor,439022.84,2019-08-13
BYR-3652,David,Brown,lindsayscott@example.net,683-223-5152x57615,Corporation,2972957.9,2023-08-19
BYR-3653,Rebecca,Martin,tammy79@example.com,+1-812-589-7222x92999,Investor,,2019-10-30
BYR-3654,Donald,Pierce,zreed@example.com,325-704-5933x92487,Individual,2105544.51,2020-04-16
BYR-3655,Dylan,Villegas,lopezjulie@example.org,+1-614-894-0123x6725,Individual,,2020-07-03
BYR-3656,Jessica,Sanders,spencermichelle@example.org,953-372-4222x8115,Individual,283906.97,2019-08-30
BYR-3657,George,Perez,natalieblair@example.com,756.857.3649x2771,Investor,,2023-04-10
BYR-3658,Alicia,Lucas,kristi64@example.com,837.312.6686,Individual,1149331.36,2023-01-04
BYR-3659,Anna,Wilson,kinggloria@example.com,+1-979-376-6908x76353,Investor,916729.21,2019-07-09
BYR-3660,Brian,Ross,wcollins@example.net,907-904-7086,Investor,2923787.07,2020-08-10
BYR-3661,Margaret,Sanchez,lcherry@example.net,5444088641,Individual,2698105.31,2020-04-06
BYR-3662,Michele,Mathis,ijoseph@example.org,313-691-9884,Individual,788733.94,2019-05-02
BYR-3663,Phillip,King,katelynfaulkner@example.com,3444885996,Individual,,2021-04-27
BYR-3664,Jessica,Taylor,jenniferallen@example.com,511.449.8442,Individual,1337530.19,2020-06-08
BYR-3665,Catherine,Miller,taylorgriffith@example.com,933-473-0119x04534,Trust,2863824.24,2023-08-08
BYR-3666,Tara,Myers,williamsdavid@example.net,9128389853,Corporation,2828483.34,2021-01-26
BYR-3667,Brian,Anthony,dwallace@example.net,001-674-831-1250,Investor,2979139.35,2020-08-10
BYR-3668,John,Davis,melissaoneal@example.com,(536)351-4329x4479,Individual,2375053.28,2019-07-19
BYR-3669,Zachary,Huff,kevin46@example.com,4847353446,Investor,2297483.87,2020-11-22
BYR-3670,David,Mitchell,dawn45@example.org,+1-401-272-6558x84962,Individual,1194308.83,2023-01-24
BYR-3671,Andrew,Jones,mooresuzanne@example.com,542.716.1044x787,Individual,2233422.32,2020-01-23
BYR-3672,Danielle,Spencer,,507-215-2596,Corporation,1245443.07,2019-09-30
BYR-3673,Michael,Stafford,ygalloway@example.net,889-497-5303,Individual,1079963.89,2021-02-25
BYR-3674,David,Mccarty,jennifer45@example.org,954.538.7291x23024,Individual,804079.05,2023-10-11
BYR-3675,Michael,Richardson,nicole00@example.com,+1-823-678-6413x567,Individual,2361768.58,2023-01-28
BYR-3676,Diana,Nelson,edwardpierce@example.org,610-842-3404x38212,Individual,1095596.7,2021-06-10
BYR-3677,Karla,Thompson,harrisfranklin@example.org,311-901-2966x8550,Corporation,,2020-04-27
BYR-3678,Amy,Taylor,wflores@example.org,603.888.4708,Individual,630476.14,2021-08-20
BYR-3679,Melissa,Scott,keithmark@example.com,(484)860-6558x9420,Individual,147417.87,2020-09-23
BYR-3680,Brandon,Peters,albert65@example.com,202.909.4290,Trust,2776416.55,2021-08-30
BYR-3681,Lisa,Smith,brandononeal@example.org,657.252.6779x4936,Individual,1447391.14,2019-11-18
BYR-3682,Anna,Carpenter,melissacampbell@example.com,381.742.0370x031,Individual,1840027.48,2020-09-13
BYR-3683,Patricia,Morris,cathy14@example.net,(310)395-2311,Individual,2475813.13,2022-11-29
BYR-3684,Scott,Thornton,ojones@example.com,+1-273-710-2345,Individual,2456298.01,2021-04-30
BYR-3685,Colton,Taylor,rebecca62@example.net,852-520-6881x584,Investor,204071.03,2019-03-19
BYR-3686,Christopher,Murphy,normawatson@example.org,001-296-911-7515x051,Investor,2713383.65,2021-02-24
BYR-3687,Kathleen,Ortega,pgreen@example.net,+1-433-218-3588x0322,Individual,611491.52,2020-03-03
BYR-3688,Claire,Hernandez,carlsonalan@example.com,756.617.1404,Individual,,2021-09-09
BYR-3689,Brian,Mclaughlin,mitchell28@example.com,(623)270-0293x909,Corporation,159263.63,2023-10-27
BYR-3690,Kimberly,Kerr,walterrogers@example.net,001-563-476-9582,Individual,587628.34,2020-03-30
BYR-3691,Krista,Petty,randallsmith@example.org,956-666-1452,Investor,509434.66,2021-03-01
BYR-3692,James,Olsen,jacksonvanessa@example.net,+1-974-562-6509x0086,Individual,2078135.01,2020-12-22
BYR-3693,Tara,Schaefer,,(542)413-8283x217,Individual,,2020-07-24
BYR-3694,Shane,Bowman,afinley@example.com,936.628.7688,Individual,1498353.57,2021-08-18
BYR-3695,Nicole,Sanders,kochnathan@example.com,+1-765-574-4387,Investor,2532525.55,2020-07-30
BYR-3696,William,Smith,charlesross@example.net,(935)855-0549x206,Individual,1165495.34,2022-08-12
BYR-3697,Carla,Hernandez,nmitchell@example.com,705.822.0096x76839,Investor,1402514.23,2021-05-26
BYR-3698,Kylie,Robinson,edwardsgregory@example.org,311.654.9345,Investor,1352605.75,2021-12-28
BYR-3699,Vincent,Mcclain,derrickgregory@example.com,(952)846-7762x98374,Investor,1881140.26,2021-09-03
BYR-3700,Andrea,Baker,,(985)493-1177,Investor,,2021-04-10
BYR-3701,Scott,Pope,rhondaburns@example.com,(713)399-5459x85451,Trust,2407242.78,2022-08-17
BYR-3702,Drew,Franco,marie02@example.net,+1-254-899-7031x198,Investor,314634.57,2024-01-25
BYR-3703,Sherri,Benitez,ghayes@example.com,535-729-6448,Corporation,330486.33,2019-04-27
BYR-3704,Raymond,Barton,katherine45@example.org,378-432-8149x80915,Corporation,,2021-10-23
BYR-3705,Troy,Wilson,robert43@example.com,+1-743-531-0968x6340,Trust,585396.9,2020-12-03
BYR-3706,Kara,Juarez,sharimiller@example.com,249.984.6638x00583,Investor,2421944.91,2022-02-18
BYR-3707,Christian,Rose,mariamarsh@example.com,313-463-2880,Investor,164141.52,2019-04-17
BYR-3708,Randy,Gray,mullinserin@example.net,(733)241-3322,Investor,,2020-09-11
BYR-3709,Laura,Pittman,,(645)566-3290x8995,Individual,2926159.35,2019-09-08
BYR-3710,Zachary,Robinson,ymiller@example.com,+1-450-577-6774x7912,Individual,2292558.27,2022-09-12
BYR-3711,Jackie,Parker,emorrison@example.org,(909)821-8921,Investor,1913598.26,2021-11-11
BYR-3712,Matthew,Perkins,,(745)458-0365,Individual,141075.37,2019-08-27
BYR-3713,Jennifer,Johnson,patrickfreeman@example.org,(515)265-9150,Individual,233494.37,2020-10-08
BYR-3714,Cynthia,Foster,alexanderharrison@example.net,001-709-302-4736x118,Individual,1576358.65,2023-06-29
BYR-3715,Kristopher,Wang,daniel46@example.org,394.424.3961x736,Investor,1050105.42,2020-12-26
BYR-3716,Benjamin,Chambers,jday@example.com,+1-703-439-1926x259,Individual,2888755.71,2021-02-23
BYR-3717,Amy,Becker,leerichard@example.org,+1-701-299-3937x016,Individual,1473294.27,2023-11-16
BYR-3718,Travis,Moore,fhardy@example.org,6186492964,Individual,1323709.13,2023-04-19
BYR-3719,Kristy,Mejia,clarkcassandra@example.com,651.971.0604,Corporation,2760707.28,2023-04-22
BYR-3720,Dennis,Hall,lpowers@example.com,+1-656-582-9117,Individual,1296589.61,2023-10-29
BYR-3721,Nicole,Warner,hoffmansusan@example.com,001-249-918-3971x83503,Individual,2644137.76,2021-06-18
BYR-3722,Andrew,Anderson,elaine20@example.com,726.311.0826x187,Individual,,2024-04-26
BYR-3723,Peter,Miller,williamsdiane@example.com,+1-877-950-2822,Corporation,162399.55,2021-11-23
BYR-3724,Joshua,Rice,kingmelinda@example.net,6696587476,Individual,2557715.38,2022-04-03
BYR-3725,Sue,Harrison,thompsontrevor@example.org,+1-271-866-0994x989,Investor,1321404.93,2022-11-21
BYR-3726,Allison,Garcia,biancashaw@example.net,(201)602-4683,Individual,949628.01,2022-12-04
BYR-3727,Jamie,Smith,kellyduncan@example.net,884.601.1441x511,Corporation,,2021-03-01
BYR-3728,Brandi,Mckinney,bmaxwell@example.com,459.571.7661x52676,Individual,1913996.42,2023-01-20
BYR-3729,Amanda,Bush,jdavis@example.com,690.220.8306,Investor,743469.96,2023-03-16
BYR-3730,Lori,Bonilla,jonesjacqueline@example.org,001-228-657-7078,Individual,278407.86,2021-04-09
BYR-3731,Maria,Banks,xwilliams@example.net,(805)836-1264,Individual,,2019-01-07
BYR-3732,Christopher,Mitchell,sheila35@example.net,8488463639,Investor,,2022-07-30
BYR-3733,Jeffrey,Hall,richard68@example.org,6419016815,Individual,2819358.47,2021-04-02
BYR-3734,Anthony,Jones,longmelinda@example.com,609-795-2293x1118,Investor,,2022-06-11
BYR-3735,Frank,Wyatt,krystalavila@example.org,(374)992-6416,Individual,816524.54,2021-12-06
BYR-3736,Tara,Howard,linda78@example.org,354.529.7583x73389,Individual,1648839.81,2020-12-31
BYR-3737,Dominic,Woods,johnstonkrystal@example.org,751-784-8705x665,Individual,1820518.02,2024-01-14
BYR-3738,Yvonne,West,foxchristopher@example.net,(749)510-7299,Individual,909750.78,2023-04-12
BYR-3739,Craig,Graham,martinkathryn@example.com,(680)306-1913x23671,Individual,124481.27,2023-07-05
BYR-3740,Paul,Ramirez,jeremygray@example.org,(815)823-9363,Trust,1057140.65,2021-04-20
BYR-3741,Carl,Miller,davidemily@example.net,584-733-7408x5060,Individual,,2019-12-04
BYR-3742,Joshua,Williams,luke85@example.org,001-919-720-9854x040,Individual,759599.37,2022-11-23
BYR-3743,James,Rodriguez,james80@example.org,783.605.0241,Corporation,2028881.61,2021-09-12
BYR-3744,Samuel,Smith,,001-410-466-5180x82134,Individual,2851617.28,2023-01-03
BYR-3745,Debra,Huerta,novakashley@example.org,(945)899-3844x71333,Individual,2289022.55,2024-03-22
BYR-3746,Ryan,Thompson,nathancooper@example.com,221.808.7618x2956,Corporation,1818406.52,2020-12-18
BYR-3747,Larry,Watson,oburnett@example.net,+1-262-291-4164x2295,Investor,,2021-09-05
BYR-3748,Diana,Jackson,htaylor@example.org,(315)536-4773x135,Individual,,2019-05-19
BYR-3749,James,Smith,imatthews@example.com,(746)256-9297,Investor,510596.57,2020-12-26
BYR-3750,Matthew,Rowe,anthonyhurst@example.net,001-598-710-8585x3117,Trust,1623333.8,2023-07-25
BYR-3751,Manuel,Pearson,waterskathy@example.org,755-691-3699x13303,Individual,1004146.53,2024-02-07
BYR-3752,Michael,Bell,kfarmer@example.net,001-754-343-0976,Individual,892064.72,2019-02-10
BYR-3753,Elizabeth,Miller,jessicahoward@example.org,(492)331-8195x6817,Investor,,2021-07-04
BYR-3754,Kyle,West,hendersonzachary@example.net,+1-212-405-4684,Investor,2075795.06,2023-03-11
BYR-3755,David,Shelton,hancocktonya@example.org,744.206.1252x5053,Investor,,2021-04-20
BYR-3756,Tina,Bates,jeffreybauer@example.com,5018328983,Individual,2791120.96,2021-05-11
BYR-3757,James,Lucas,hmarshall@example.com,873.859.7695x541,Individual,985746.67,2021-05-09
BYR-3758,Jenna,Brown,lauramcdaniel@example.com,772-918-4946x0466,Trust,1165750.37,2022-02-27
BYR-3759,Darius,Howell,garyhoffman@example.com,698-513-4016x55562,Investor,,2022-07-21
BYR-3760,Justin,Castaneda,lbell@example.com,+1-553-629-4187x4045,Individual,1650442.21,2023-07-25
BYR-3761,Melissa,Morton,shieldswhitney@example.org,780.312.6222x46448,Investor,504310.07,2021-05-11
BYR-3762,Denise,Waller,richardsonkatherine@example.org,674-297-2616x1875,Individual,2814532.5,2023-10-03
BYR-3763,Rachael,Lewis,donald84@example.net,760-714-4604,Individual,,2023-06-30
BYR-3764,Ricky,Smith,john80@example.net,+1-382-386-9571x13096,Individual,2416850.56,2019-12-01
BYR-3765,Stacy,Hoffman,ykim@example.com,001-336-585-9655x517,Individual,970977.43,2022-10-05
BYR-3766,Rebecca,Mcclain,qpetersen@example.org,732-721-7135,Individual,1907326.13,2021-11-30
BYR-3767,David,Adams,,401-711-7622x9885,Corporation,2387615.65,2019-03-09
BYR-3768,Juan,Davis,sgood@example.net,5174393463,Individual,2716617.36,2023-03-12
BYR-3769,Brian,Mills,vargasashley@example.com,(436)384-8503x57615,Individual,353265.79,2024-03-23
BYR-3770,Susan,Haney,gabriel52@example.com,851-775-2005,Individual,1698751.57,2022-10-13
BYR-3771,Jessica,Martinez,floydjill@example.org,6668298345,Investor,1905435.08,2021-08-05
BYR-3772,Carlos,Gonzalez,john18@example.net,001-317-544-0756,Individual,,2023-04-02
